30	[18, 19, 37, 38, 40, 58, 61, 114, 139, 158, 168, 291, 295, 301, 305, 306, 317, 318, 323, 334, 339, 341, 343, 349, 368, 381, 443, 505, 506, 507, 509, 516, 521, 532, 533, 540, 545, 546, 549, 550, 554, 555, 556, 558, 567, 571, 572, 580, 581, 582, 587, 607, 644, 646, 652, 668, 682, 687, 691, 702, 822, 826, 830, 837, 838, 875, 883, 941, 1228, 1242, 1243, 1247, 1262, 1263, 1268, 1269, 1273, 1298, 1310, 1318, 1368, 1372, 1388, 1400, 1404, 1426, 1428, 1432, 1447, 1453, 1459, 1603, 1620, 1625, 1660, 1670, 1671, 1673, 1690, 1713, 1761, 1774, 1783, 1784, 1794, 1796, 1819, 1834, 1835, 1839, 1883, 1894, 1916, 1959, 2051, 2052, 2067, 2096, 2097, 2158, 2163, 2165, 2182, 2195, 2226, 2241, 2259, 2264, 2273, 2275, 2278, 2283, 2284, 2285, 2291, 2292, 2297, 2345, 2366, 2369, 2382, 2395, 2403, 2407, 2414, 2416, 2420, 2471, 2479, 2544, 2548, 2566, 2567, 2572, 2573, 2597, 2609, 2614, 2631, 2652, 2755, 2764, 2779, 2803, 2808, 2813, 2814, 2816, 2817, 2818, 2851, 2865, 2882, 2883, 2903, 2912, 2927, 2931, 2934, 2937, 2942, 2948, 2951, 2952, 2969, 2970, 2982, 2984, 2994, 3012, 3013, 3019, 3023, 3024, 3025, 3027, 3029, 3031, 3032, 3037, 3123, 3170, 3175, 3183, 3205, 3223, 3243, 3273, 3278, 3301, 3328, 3335, 3362, 3368, 3370, 3374, 3379, 3396, 3434, 3448, 3451, 3459, 3467, 3497, 3520, 3525, 3541, 3565, 3580, 3603, 3655, 3682, 3708, 3716, 3724, 3729, 3737, 3759, 3781, 3782, 3837, 3844, 3857, 3863, 3866, 3891, 3940, 3964, 3969, 4015, 4026, 4053, 4054, 4069, 4113, 4137, 4153, 4189, 4190, 4206, 4207, 4227, 4229, 4244, 4365, 4407, 4438, 4441, 4443, 4491, 4514, 4551, 4554, 4565, 4583, 4592, 4596, 4662, 4663, 4664, 4670, 4673, 4674, 4676, 4684, 4688, 4702, 4707, 4710, 4714, 4717, 4727, 4740, 4757, 4772, 4785, 4838, 4842, 4843, 4858, 4862, 4868, 4888, 4894, 4897, 4902, 4911, 4939, 4955, 4977, 5006, 5012, 5017, 5019, 5056, 5094, 5105, 5126, 5128, 5160, 5186, 5302, 5356, 5486, 5490, 5506, 5511, 5529, 5532, 5538, 5550, 5551, 5553, 5566, 5569, 5572, 5597, 5612, 5686, 5711, 5737, 5780, 5783, 5824, 5825, 5835, 5836, 5838, 5845, 5852, 5859, 5872, 5905, 5906, 5910, 5911, 5920, 5924, 5971, 5972, 5973, 6027, 6055, 6057, 6059, 6060, 6063, 6072, 6097, 6110, 6113, 6161, 6162, 6194, 6202, 6209, 6217, 6222, 6245, 6248, 6249, 6251, 6274, 6276, 6277, 6296, 6384, 6385, 6459, 6463, 6470, 6479, 6485, 6488, 6549, 6597, 6611, 6662, 6683, 6801, 6886, 6889, 6898, 6904, 6910, 6912, 6913, 6917, 6933, 6934, 6939, 6946, 6947, 6948, 6949, 6952, 6958, 6968, 7085, 7100, 7102, 7116, 7144, 7145, 7155, 7157, 7183, 7186, 7187, 7188, 7202, 7213, 7223, 7232, 7234, 7278, 7317, 7319, 7333, 7334, 7342, 7349, 7357, 7358, 7361, 7364, 7373, 7406, 7423, 7429, 7433, 7446, 7451, 7453, 7454, 7463, 7473, 7480, 7483, 7487, 7488, 7629, 7643, 7690, 7691, 7711, 7741, 7742, 7743, 7745, 7762, 7790, 7791, 7792, 7813, 7814, 7840, 7866, 7896, 7907, 7910, 8002, 8019, 8150, 8159, 8198, 8207, 8211, 8252, 8260, 8284, 8287, 8306, 8308, 8309, 8310, 8316, 8321, 8373, 8376, 8379, 8380, 8390, 8410, 8415, 8430, 8451, 8455, 8457, 8464, 8491, 8493, 8499, 8502, 8520, 8522, 8555, 8573, 8574, 8578, 8592, 8594, 8596, 8597, 8598, 8660, 8700, 8706, 8714, 8775, 8796, 8829, 8830, 8842, 8870, 8877, 8887, 8903, 8955, 8959, 8974, 9043, 9044, 9055, 9080, 9081, 9093, 9094, 9106, 9111, 9112, 9155, 9169, 9171, 9258, 9259, 9264, 9290, 9308, 9312, 9316, 9322, 9325, 9330, 9339, 9388, 9394, 9400, 9401, 9402, 9406, 9415, 9425, 9426, 9435, 9437, 9444, 9450, 9452, 9455, 9459, 9484, 9487, 9491, 9528, 9530, 9531, 9535, 9538, 9540, 9542, 9545, 9551, 9556, 9560, 9565, 9566, 9567, 9568, 9578, 9631, 9636, 9650, 9656, 9675, 9702, 9705, 9711, 9733, 9741, 9749, 9755, 9785, 9789, 9800, 9807, 9809, 9820, 9825, 9852, 9855, 9881, 9883, 9886, 9887, 9963, 9964, 9984, 9985, 9987, 9991, 9992, 9993, 9994, 9995, 9996, 10002, 10003, 10004, 10010, 10054, 10055, 10064, 10073, 10079, 10088, 10089, 10098, 10150, 10207, 10222, 10225, 10232, 10320, 10368, 10373, 10375, 10378, 10402, 10437, 10606, 10607, 10671, 10685, 10748, 10854, 10889, 11002, 11083, 11103, 11121, 11294, 11296, 11335, 11340, 11358, 11406, 11409, 11415, 11417, 11419, 11494, 11585, 11608, 11609, 11628, 11638, 11715, 11735, 11760, 11762, 11764, 11765, 11766, 11791, 11839, 11915, 11931, 11945, 11946, 11947, 11948, 11949, 11980, 11984, 11997, 11998, 12022, 12023, 12031, 12032, 12071, 12084, 12160, 12188, 12223, 12247, 12262, 12270, 12296, 12301, 12314, 12331, 12402, 12435, 12441, 12497, 12498, 12521, 12522, 12524, 12541, 12553, 12621, 12625, 12631, 12632, 12634, 12639, 12647, 12700, 12701, 12705, 12708, 12710, 12714, 12715, 12726, 12770, 12773, 12782, 12793, 12794, 12864, 12867, 12885, 12886, 12887, 12889, 12891, 12893, 12895, 12897, 12898, 12900, 12901, 12902, 12903, 12904, 12905, 12906, 12907, 12908, 12909, 12910, 12911, 12912, 12913, 12914, 12915, 12916, 12917, 12923, 12928, 12931, 12932, 13001, 13010, 13019, 13028, 13047, 13051, 13054, 13069, 13101, 13102, 13104, 13106, 13111, 13115, 13123, 13130, 13137, 13142, 13251, 13264, 13291, 13299, 13334, 13336, 13340, 13341, 13350, 13377, 13378, 13379, 13403, 13413, 13452, 13457, 13496, 13504, 13517, 13520, 13523, 13548, 13595, 13631, 13904, 13915, 13932, 13956, 13972, 14042, 14074, 14095, 14106, 14112, 14120, 14121, 14123, 14125, 14163, 14175, 14180, 14181, 14186, 14187, 14213, 14239, 14246, 14274, 14412, 14414, 14555, 14556, 14557, 14573, 14620, 14625, 14662, 14664, 14681, 14682, 14736, 14743, 14744, 14753, 14775, 14782, 14785, 14813, 14816, 14826, 14851, 14881, 14884, 14888, 14905, 14913, 14915, 14972, 14986, 14987, 14988, 14989, 14991, 14995, 14996, 14997, 14998, 14999, 15038, 15039, 15045, 15052, 15053, 15055, 15104, 15161, 15190, 15243, 15246, 15247, 15250, 15274, 15335, 15337, 15374, 15379, 15380, 15386, 15387, 15389, 15395, 15406, 15426, 15444, 15521, 15562, 15589, 15591, 15595, 15608, 15616, 15649, 15706, 15722, 15725, 15732, 15737, 15742, 15750, 15756, 15757, 15759, 15760, 15767, 15800, 15803, 15820, 15831, 15841, 15868, 15869, 15876, 15879, 15903, 15968, 15970, 15971, 15988, 15989, 15996, 15997, 16024, 16030, 16039, 16064, 16082, 16095, 16100, 16101, 16113, 16140, 16149, 16173, 16179, 16180, 16181, 16197, 16234, 16244, 16263, 16317, 16335, 16351, 16352, 16397, 16400, 16401, 16407, 16408, 16431, 16589, 16629, 16668, 16678, 16685, 16721, 16741, 16742, 16831, 16924, 16926, 16927, 16949, 16960, 16969, 16994, 17038, 17041, 17042, 17043, 17050, 17105, 17106, 17107, 17137, 17145, 17147, 17158, 17162, 17166, 17168, 17178, 17181, 17193, 17203, 17216, 17221, 17222, 17263, 17265, 17271, 17317, 17333, 17336, 17364, 17368, 17374, 17378, 17407, 17412, 17435, 17436, 17437, 17446, 17450, 17508, 17509, 17511, 17512, 17516, 17522, 17540, 17556, 17596, 17624, 17642, 17663, 17677, 17717, 17718, 17722, 17724, 17731, 17732, 17733, 17739, 17744, 17746, 17747, 17757, 17775, 17837, 17839, 17843, 17881, 17887, 17897, 17904, 17908, 17909, 17910, 17916, 17920, 17925, 17931, 17935, 17952, 17962, 17966, 18062, 18067, 18070, 18073, 18078, 18085, 18086, 18095, 18098, 18099, 18100, 18102, 18105, 18108, 18112, 18156, 18262, 18265, 18271, 18272, 18273, 18275, 18276, 18286, 18380, 18423, 18424, 18425, 18454, 18473, 18491, 18531, 18540, 18550, 18657, 18678, 18690, 18694, 18717, 18727, 18860, 18869, 18872, 18923, 18987, 18991, 18992, 18998, 19003, 19020, 19084, 19086, 19087, 19088, 19096, 19098, 19105, 19119, 19129, 19152, 19154, 19171, 19175, 19181, 19184, 19185, 19188, 19191, 19285, 19288, 19299, 19304, 19306, 19307, 19309, 19316, 19322, 19345, 19346, 19410, 19413, 19453, 19474, 19477, 19485, 19494, 19495, 19573, 19579, 19614, 19622, 19624, 19625, 19627, 19628, 19633, 19639, 19643, 19662, 19670, 19678, 19680, 19686, 19703, 19706, 19713, 19715, 19731, 19734, 19749, 19750, 19752, 19764, 19787, 19793, 19800, 19801, 19807, 19822, 19824, 19836, 19837, 19840, 19843, 19845, 19855, 19856, 19865, 19866, 19899, 19900, 19902, 19905, 19909, 19910, 19912, 19914, 19951, 19963, 19965, 19980, 19991, 20011, 20014, 20017, 20019, 20040, 20047, 20080, 20118, 20144, 20149, 20152, 20155, 20156, 20174, 20177, 20209, 20333, 20334, 20355, 20357, 20361, 20364, 20366, 20368, 20388, 20391, 20392, 20396, 20406, 20421, 20429, 20434, 20439, 20446, 20447, 20448, 20451, 20465, 20474, 20484, 20491, 20504, 20506, 20507, 20526, 20552, 20573, 20582, 20585, 20590, 20591, 20595, 20639, 20640, 20641, 20667, 20685, 20687, 20694, 20726, 20757, 20761, 20764, 20784, 20806, 20856, 20870, 20885, 20907, 20910, 20913, 20914, 20917, 20919, 20924, 20930, 20932, 20934, 20935, 21004, 21005, 21008, 21009, 21016, 21046, 21047, 21055, 21058, 21060, 21061, 21062, 21063, 21075, 21078, 21083, 21084, 21094, 21098, 21099, 21101, 21104, 21111, 21112, 21113, 21114, 21115, 21116, 21117, 21118, 21119, 21120, 21121, 21124, 21127, 21130, 21144, 21150, 21156, 21165, 21170, 21176, 21182, 21183, 21185, 21193, 21201, 21203, 21213, 21214, 21220, 21221, 21227, 21229, 21233, 21234, 21245, 21263, 21270, 21272, 21273, 21274, 21278, 21283, 21302, 21315, 21316, 21321, 21324, 21326, 21328, 21329, 21356, 21362, 21375, 21379, 21384, 21395, 21410, 21419, 21420, 21445, 21446, 21447, 21456, 21461, 21465, 21470, 21486, 21488, 21490, 21495, 21498, 21500, 21503, 21504, 21508, 21510, 21513, 21520, 21523, 21529, 21540, 21549, 21573, 21574, 21582, 21591, 21592, 21597, 21601, 21603, 21618, 21621, 21624, 21633, 21637, 21638, 21639, 21647, 21654, 21656, 21670, 21673, 21674, 21677, 21682, 21684, 21685, 21694, 21697, 21719, 21727, 21729, 21732, 21753, 21754, 21758, 21762, 21764, 21768, 21785, 21795, 21798, 21805, 21806, 21818, 21847, 21850, 21851, 21855, 21859, 21863, 21865, 21868, 21878, 21883, 21885, 21886, 21893, 21895, 21896, 21897, 21906, 21912, 21921, 21923, 21924, 21925, 21926, 21932, 21939, 21940, 21941, 21944, 21949, 21963, 21980, 21981, 21984, 21991, 21995, 22002, 22010, 22014, 22043, 22044, 22057, 22062, 22081, 22088, 22093, 22152, 22155, 22157, 22159, 22162, 22165, 22168, 22169, 22173, 22198, 22204, 22226, 22249, 22250, 22252, 22259, 22272, 22292, 22318, 22391, 22396, 22430, 22472, 22495, 22512, 22520, 22525, 22537, 22539, 22540, 22546, 22567, 22580, 22584, 22596, 22618, 22621, 22625, 22627, 22630, 22631, 22642, 22650, 22661, 22665, 22672, 22693, 22694, 22695, 22702, 22704, 22709, 22713, 22772, 22791, 22801, 22809, 22811, 22814, 22817, 22823, 22827, 22830, 22841, 22845, 22846, 22847, 22850, 22945, 22953, 22956, 22984, 23011, 23106, 23121, 23132, 23141, 23167, 23183, 23184, 23195, 23260, 23262, 23288, 23293, 23324, 23326, 23331, 23344, 23380, 23499, 23519, 23524, 23528, 23543, 23545, 23594, 23596, 23602, 23623, 23643, 23645, 23649, 23671, 23674, 23678, 23680, 23684, 23686, 23687, 23688, 23697, 23701, 23712, 23718, 23750, 23774, 23779, 23793, 23794, 23795, 23822, 23825, 23830, 23831, 23833, 23834, 23835, 23836, 23840, 23851, 23860, 23870, 23877, 23881, 23908, 23915, 23935, 24054, 24056, 24070, 24087, 24089, 24090, 24114, 24140, 24141, 24142, 24143, 24147, 24148, 24151, 24158, 24161, 24162, 24165, 24220, 24273, 24292, 24295, 24298, 24353, 24357, 24360, 24361, 24368, 24380, 24386, 24396, 24402, 24442, 24474, 24494, 24597]
31	[21085]
32	[12707, 24074]
33	[6630]
34	[7800, 8942]
35	[14455]
36	[8500]
37	[54, 530, 2134, 4056, 5805, 8318, 9441, 9779, 11940, 12107, 12330, 13405, 16305, 17640, 20031, 21006, 21565, 21882, 22308, 22397, 22685, 22793, 23783, 24055]
38	[8846]
39	[9361]
40	[3630, 3723, 6032, 7387, 11615, 11985, 12899, 14237, 16583, 18266, 18338, 18747, 19113, 21331]
41	[20515]
42	[2361]
43	[15520, 18165, 23912]
44	[786, 2004, 2053, 3174, 5690, 6462, 8396, 21355, 23245, 23690, 24286]
45	[11939]
46	[21231]
47	[6881]
48	[13695]
49	[6837]
50	[1403]
51	[12098]
52	[13277]
53	[458, 1088, 1173, 1531, 1866, 1908, 2117, 2678, 2971, 3178, 3872, 4104, 4420, 4997, 5015, 5076, 5494, 6294, 6712, 6713, 6722, 6723, 6754, 6758, 6759, 7240, 7616, 7727, 7734, 7737, 8027, 8028, 8044, 8427, 8435, 8622, 8768, 8911, 9024, 9108, 9177, 9249, 9252, 9272, 9273, 9280, 9354, 9913, 10052, 10824, 10844, 10909, 10969, 11274, 11378, 11682, 11683, 11695, 12108, 12186, 12284, 12299, 12552, 12658, 13033, 13202, 13534, 13868, 14051, 14498, 14499, 14525, 14706, 15923, 16122, 16153, 16155, 16539, 16736, 16740, 17824, 18037, 18190, 18236, 18343, 18525, 18805, 19053, 19182, 19254, 19551, 20494, 20748, 22118, 23169, 23561, 23563, 23568, 23736, 23737, 23921, 23958, 24027, 24041, 24117]
54	[12357]
55	[22040]
56	[22041]
57	[1938, 8040, 11450, 13200, 22098]
58	[18460]
59	[12272]
60	[4588]
61	[21587]
62	[19691]
63	[18042]
64	[6216]
65	[12776]
66	[19015]
67	[14301]
68	[1145, 1464, 1488, 1554, 4161, 5316, 5884, 6042, 6082, 6353, 6540, 7286, 9200, 9509, 10341, 10390, 10762, 11109, 11304, 11424, 11436, 11451, 12100, 12611, 13665, 13814, 14458, 15932, 16231, 16943, 18605, 18981, 19235, 19244, 19265, 19268, 19273, 19850, 19891, 20196, 20563, 20877, 23220, 23274, 23375]
69	[2099, 3110, 3862, 13845, 20787, 22699, 23320]
70	[1277, 1493, 5308, 6706, 8300, 10033, 10697, 10885, 11992, 13186, 13778, 14300, 14318, 14379, 16530, 18342, 20124, 22031, 22341, 22395]
71	[3200]
72	[10964]
73	[63, 1160, 1161, 2045, 2046, 2109, 2110, 2162, 2228, 2229, 2230, 2231, 2693, 3456, 3588, 3589, 3590, 4211, 4212, 4213, 4214, 4215, 4216, 4217, 4218, 4388, 4457, 4458, 4459, 7061, 7293, 7294, 7296, 7297, 7306, 7307, 7308, 7309, 7389, 7490, 7492, 7494, 7833, 7834, 8813, 9427, 9428, 9429, 9473, 9474, 9685, 9686, 10077, 10382, 10639, 10640, 11925, 12340, 13320, 13431, 13923, 14204, 14205, 14206, 14207, 14209, 14214, 14657, 16026, 16027, 16028, 16248, 16802, 16803, 17056, 17079, 17093, 17094, 17095, 17123, 17856, 17857, 17858, 17859, 18349, 18350, 18351, 18476, 18648, 18666, 18667, 19587, 19588, 19589, 20716, 20775, 20841, 22507, 22508, 22509, 22511, 22607, 22608, 23095, 23336, 23337, 23339, 23347, 23348, 23349, 24042]
74	[7832, 22510, 23338]
75	[3065, 16785]
76	[6954]
77	[15086]
78	[1392, 6854, 23194]
79	[859, 9634]
80	[7865, 8416, 11743, 13117, 15272, 17251, 19716, 20130, 21187]
81	[5345]
82	[10112]
83	[12556]
84	[1393, 3356, 3699, 3700, 3701, 5328, 16458, 18636]
85	[13250]
86	[15964]
87	[729, 3787, 4601, 4942, 5570, 5854, 5855, 8069, 8127, 9485, 10041, 11605, 12812, 13205, 15230, 15236, 15624, 16067, 17260, 19985, 22876, 24112, 24113, 24159]
88	[3848, 8473, 8534, 10030]
89	[15442]
90	[24153]
91	[17519]
92	[23139]
93	[31, 11343, 16465]
94	[5038]
95	[671, 3634, 4042, 4490, 4995, 5279, 8201]
96	[17968]
97	[6695, 11668]
98	[4746, 11126, 12227, 14656, 18658]
99	[3348, 4614, 4815, 4931, 8546, 8658, 10137, 12246, 17236, 17273, 17274, 17275, 17276, 17419, 18500]
100	[2409]
101	[10309]
102	[19730]
103	[14856]
104	[5776]
105	[300, 313, 1714, 2159, 2307, 2365, 2991, 3246, 3915, 4510, 4715, 4957, 5330, 5501, 5844, 6104, 6244, 6551, 7103, 7765, 8468, 10181, 10787, 11336, 11991, 13365, 13740, 14465, 14571, 14837, 14894, 15276, 15671, 16266, 17164, 18556, 20414, 20782, 20812, 20963, 20980, 21146, 21290, 21473, 21527, 21605, 21657, 21700, 21841, 22741, 22774, 22792, 23070, 23252, 23328, 23905, 24044]
106	[20967]
107	[14115]
108	[53, 153, 350, 416, 471, 690, 1024, 1087, 1208, 1236, 1438, 1468, 1607, 1676, 1757, 2031, 2093, 2213, 2309, 2346, 2368, 2402, 2461, 2587, 2619, 2685, 2782, 2783, 2821, 2928, 2968, 2975, 2988, 2993, 3016, 3020, 3021, 3026, 3098, 3127, 3143, 3144, 3198, 3227, 3378, 3453, 3494, 3547, 3693, 3745, 3882, 3895, 3933, 3972, 4007, 4018, 4163, 4246, 4509, 4547, 4686, 4705, 4713, 4749, 4771, 4844, 4861, 4906, 4950, 5102, 5133, 5143, 5163, 5347, 5407, 5499, 5556, 5596, 5695, 5730, 5763, 5765, 5827, 5915, 6071, 6092, 6201, 6228, 6247, 6287, 6419, 6465, 6480, 6532, 6557, 6618, 6646, 6649, 6783, 6890, 6940, 6945, 6959, 6963, 6978, 7117, 7121, 7133, 7146, 7147, 7338, 7350, 7449, 7458, 7466, 7470, 7530, 7548, 7731, 7796, 7825, 7831, 7904, 7906, 7922, 8254, 8283, 8577, 8743, 8754, 8757, 8831, 8834, 8878, 8934, 8973, 9052, 9085, 9170, 9329, 9514, 9532, 9595, 9647, 9911, 9997, 10087, 10091, 10097, 10144, 10148, 10306, 10308, 10315, 10355, 10361, 10367, 10735, 11405, 11579, 11665, 11736, 11932, 12025, 12055, 12118, 12146, 12174, 12444, 12465, 12602, 12702, 12712, 12718, 12720, 12806, 12824, 12850, 12942, 13000, 13031, 13043, 13045, 13144, 13322, 13383, 13386, 13392, 13489, 13529, 13537, 13542, 13604, 13744, 13928, 13965, 14260, 14511, 14674, 14758, 14825, 14846, 14985, 15011, 15017, 15117, 15253, 15461, 15518, 15636, 15639, 15647, 15765, 15824, 16014, 16049, 16163, 16273, 16601, 16696, 16822, 16898, 16972, 16976, 16995, 16996, 17000, 17019, 17035, 17103, 17108, 17202, 17279, 17332, 17367, 17477, 17482, 17521, 17675, 17688, 17690, 17703, 17738, 17776, 17804, 17850, 17863, 17865, 17871, 17913, 17943, 18114, 18449, 18555, 18592, 18629, 18655, 18692, 18701, 18748, 18789, 18823, 18835, 18985, 19018, 19021, 19056, 19067, 19082, 19092, 19108, 19134, 19180, 19217, 19231, 19317, 19448, 19478, 19497, 19521, 19565, 19618, 19630, 19656, 19669, 19789, 19829, 19842, 19877, 20005, 20018, 20100, 20159, 20179, 20180, 20438, 20440, 20500, 20518, 20597, 20681, 20683, 20684, 20832, 20900, 21044, 21050, 21057, 21059, 21076, 21079, 21091, 21226, 21275, 21276, 21314, 21335, 21350, 21365, 21371, 21380, 21434, 21474, 21489, 21492, 21501, 21542, 21551, 21602, 21619, 21636, 21644, 21665, 21667, 21676, 21691, 21704, 21712, 21714, 21717, 21725, 21728, 21733, 21752, 21757, 21761, 21766, 21801, 21828, 21830, 21833, 21857, 21871, 21874, 21881, 21889, 21891, 21892, 21900, 21908, 21922, 21934, 21971, 21978, 21988, 22067, 22076, 22151, 22153, 22319, 22323, 22329, 22487, 22553, 22578, 22611, 22637, 22812, 22852, 22949, 23128, 23198, 23329, 23537, 23595, 23608, 23626, 23660, 23699, 24085, 24094, 24100, 24119, 24166, 24200, 24205, 24279, 24371, 24394, 24400, 24439, 24466, 24473, 24475, 24592, 24604]
109	[409, 21349]
110	[23625]
111	[10604]
